ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Left,Metadata_Media,Metadata_Rep,Metadata_Right,Metadata_Series,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Big,Classify_Biggest,Classify_Medium,Classify_Small,Classify_Smallest,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Colonies
79,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_p14-s_0005.jpg,0,p14,benzo,0,s,0,2279,175,78,1.010159893,0.491267982,1,0.797969188,0.907268353,57.69275091,58.18075283,25,9.108009015,8,49.6407091,50.25087521,20.91695194,177.668,0.974764756,0,0,0,0,0,176.0732778,78.66037736,2,2
80,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0000.jpg,0,s,benzo,0,hp,0,30305,98,153,1.122856642,0.626844985,0,0.959930314,0.515967753,231.7302032,254.2007081,95.46203434,46.95755307,48.01041554,153,180.5511963,0.905802451,859.114,0.960599721,0,0,0,0,0,98.78508497,76.75307705,1,2
80,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0000.jpg,0,s,benzo,0,hp,0,1189,179,72,1.032950492,0.555596564,1,0.765122265,0.772480163,42.99738122,43.32435804,16.64331698,6.350901001,5.830951895,33.87705968,35.75025938,-72.93742667,139.076,0.956556718,0,0,0,0,0,180.0277544,72.38856182,2,1
81,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0001.jpg,0,s,benzo,0,hp,0,2271,178,84,1.006816048,0.430501007,1,0.794055944,0.877647123,56.60213287,56.82429058,25,9.08101577,8,50.20458146,51.0885246,60.55486283,180.324,0.971758665,0,0,0,0,0,177.1796565,82.0774989,1,2
81,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0001.jpg,0,s,benzo,0,hp,0,7420,42,77,1.009504664,0.397811783,1,0.822525219,0.861339677,101.6125074,103.4456379,46.01086828,17.51592749,16.15549442,92,93.22612726,29.35066313,329.018,0.983041865,0,0,0,0,0,44.96347709,77.84070081,2,1
82,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0002.jpg,0,s,benzo,0,hp,0,1984,174,74,1.005819844,0.351390123,1,0.793917567,0.878887449,52.00631219,52.47856705,23.19482701,8.458342031,7.615773106,47.925253,48.68982435,64.75953106,168.426,0.96969697,0,0,0,0,0,173.8608871,73.52268145,1,1
82,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0002.jpg,0,s,benzo,0,hp,0,6830,45,84,1.005135529,0.335810306,1,0.79827022,0.852502966,96.1025748,97.75479528,43.93176527,15.38889607,13.45362405,89.76184707,90.52186327,40.95660214,317.298,0.979703077,0,0,0,0,0,43.43147877,82.68257687,2,2
83,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0003.jpg,0,s,benzo,0,hp,0,2267,177,74,1.00907864,0.392189497,1,0.793767507,0.871108773,56.13043248,56.61271942,24.59674775,8.927815656,8,50,51.63351192,-83.23966115,180.84,0.968389577,0,0,0,0,0,176.762682,72.0379356,1,1
83,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0003.jpg,0,s,benzo,0,hp,0,7517,46,89,1.010185238,0.448849976,1,0.801044331,0.855293791,103.5300053,104.0432602,44.72135955,16.06486032,14.2126704,91,92.51515068,-89.87885199,332.33,0.978330188,0,0,0,0,0,44.77504324,85.3774112,2,2
84,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0004.jpg,0,s,benzo,0,hp,0,2347,178,69,1.01538805,0.515884398,1,0.793441515,0.887909732,59.11478348,58.82176468,24.73863375,9.109634829,8.062257748,50,50.64116455,84.62115797,182.254,0.971239396,0,0,0,0,0,177.4639966,66.73838943,1,1
84,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0004.jpg,0,s,benzo,0,hp,0,7170,47,78,1.011452653,0.480180393,1,0.805617978,0.899629992,102.0066117,101.7693471,44,15.84937294,14,88,89.4771153,75.46189439,316.47,0.983134513,0,0,0,0,0,46.04769874,76.08577406,2,2
85,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0005.jpg,0,s,benzo,0,hp,0,8063,48,78,1.013080919,0.505995174,1,0.808320802,0.863381617,109.0406113,112.0044642,46.17358552,16.67894575,14.86606875,94,94.05148636,72.68977066,342.572,0.980065638,0,0,0,0,0,46.80379511,79.59394766,1,2
85,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-hp_0005.jpg,0,s,benzo,0,hp,0,2542,178,61,1.022857628,0.551270083,1,0.830718954,0.839692396,62.42632769,63.1585307,25,9.379229585,8.246211251,50,52.08396146,88.7003391,195.044,0.97208413,0,0,0,0,0,177.9110936,60.93745083,2,1
86,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0000.jpg,0,s,benzo,0,none,0,7994,112,72,1.002699969,0.314676372,1,0.783956066,0.889308594,103.4596467,104.4030651,48.01041554,16.81606168,14.86606875,97.42720553,98.20379533,13.92692496,336.094,0.979716894,0,0,0,0,0,112.3834126,70.83900425,1,1
87,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0001.jpg,0,s,benzo,0,none,0,9787,98,69,1.004766178,0.295604732,1,0.766525689,0.881726827,114.2340429,115.4123044,52.15361924,18.46928967,16.2788206,108.8944443,109.1289622,57.11626424,373.476,0.980612194,0,0,0,0,0,98.95953816,67.98569531,1,1
88,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0002.jpg,0,s,benzo,0,none,0,8278,81,80,1.004081702,0.369036405,1,0.7654184,0.894637103,106.3973322,106.6770828,48.10405388,17.09264607,15,96.62862188,98.88727023,42.74711564,340.992,0.981561629,0,0,0,0,0,79.52138198,78.22855762,1,1
89,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0003.jpg,0,s,benzo,0,none,0,8687,112,83,1.043943783,0.656900202,1,0.788938334,0.79123779,121.1428136,121.1981848,45.12205669,16.77984196,15,90,91.33896008,7.581082332,371.438,0.980474041,0,0,0,0,0,103.3727409,80.89478531,1,1
90,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0004.jpg,0,s,benzo,0,none,0,8494,114,50,1.011308096,0.368702714,1,0.785390661,0.857988861,108.1548845,109.4440496,47.26520919,16.9412464,15,99.66558418,100.5350882,-61.10341272,352.712,0.980718162,0,0,0,0,0,113.96162,50.8825053,1,1
91,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0005.jpg,0,s,benzo,0,none,0,7661,105,78,1.001007585,0.112829938,1,0.766176618,0.859120644,98.97702139,101.7693471,47.70744177,16.52537643,14.56021978,96.87362902,98.34498521,51.43251349,334.75,0.978104054,0,0,0,0,0,105.6298133,78.74220076,1,1
92,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_s-none_0006.jpg,0,s,benzo,0,none,0,9118,86,69,1.007977009,0.401270782,1,0.790395284,0.887376644,112.6292457,112.6055061,49.64876635,17.77658484,15.8113883,101.1053772,103.1638248,-86.06544199,359.336,0.981168622,0,0,0,0,0,83.9758719,70.99034876,1,1
93,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0000.jpg,0,standard,benzo,0,none,0,3791,85,78,1.041338288,0.149420443,1,0.631202131,0.736492733,71.21335913,83.38465087,30.87069808,10.59523856,9.433981132,62.0583592,70.41390025,20.61837004,254.33,0.967956083,0,0,0,0,0,84.90398312,78.10261145,1,1
94,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0001.jpg,0,standard,benzo,0,none,0,3833,88,73,1.03829852,0.172378387,1,0.950644841,0.812684525,71.63570288,82.8794305,31,10.88760264,10,62,70.56337425,-8.567325517,243.452,0.981059637,0,0,0,0,0,87.74928255,73.76076181,1,1
95,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0002.jpg,0,standard,benzo,0,none,0,3729,94,85,1.035843574,0.261303024,1,0.57564063,0.821821032,71.276008,81.61494961,30.47950131,10.67422165,9.219544457,62.22539674,68.79965286,78.88152667,238.788,0.966938934,0,0,0,0,0,93.46044516,84.67551622,1,1
96,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0003.jpg,0,standard,benzo,0,none,0,4061,107,79,1.037960289,0.175101721,1,0.568767507,0.819696379,73.73840647,84.29116205,31.82766093,11.09424896,9.899494937,64.2870331,72.59917374,0.588635977,249.514,0.971879861,0,0,0,0,0,107.7168185,78.56808668,1,1
97,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0004.jpg,0,standard,benzo,0,none,0,3747,101,79,1.04358951,0.256385401,1,0.929315476,0.802831087,71.66666674,82.32860985,30.01666204,10.66671958,9.055385138,61.17355427,69.27118228,-84.02137706,242.178,0.971354504,0,0,0,0,0,101.7376568,77.70963437,1,1
98,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/benzo_standard-none_0005.jpg,0,standard,benzo,0,none,0,3926,105,84,1.042034665,0.175407849,1,0.67088175,0.724911929,72.64796218,84.09518417,31.01612484,10.73628701,9.486832981,62.74447268,71.52161757,-6.483533873,260.878,0.971301336,0,0,0,0,0,104.8848701,83.7279674,1,1
99,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0000.jpg,0,hi,cntrl,0,hp,0,2783,158,77,1.005161686,0.361835208,1,0.748722088,0.873868247,61.67884093,62.96824597,28.23118843,10.00309048,8.94427191,57.65882882,57.49961052,76.66378944,200.05,0.970193481,0,0,0,0,0,158.309019,76.71289975,1,1
99,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0000.jpg,0,hi,cntrl,0,hp,0,1545,29,91,1.026583239,0.559529138,1,0.766369048,0.875193302,48.91156388,48.70318265,19.23538406,7.288649811,6.403124237,40.69670404,40.53842652,76.56788213,148.942,0.958436725,0,0,0,0,0,28.80453074,87.09514563,2,2
100,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0001.jpg,0,hi,cntrl,0,hp,0,2968,160,85,1.013882899,0.273101791,1,0.759856631,0.866539305,63.02518943,64.88451279,27.80287755,10.00689713,8.94427191,58.65700551,60.62929574,43.8915003,207.464,0.967247841,0,0,0,0,0,161.3342318,83.16408356,1,1
100,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0001.jpg,0,hi,cntrl,0,hp,0,1832,38,87,1.048881057,0.653319992,1,0.704344483,0.836354132,55.73757909,55.22680509,20.61552813,7.815163843,7.071067812,41.38445683,42.19791174,42.4723844,165.91,0.961427447,0,0,0,0,0,37.94650655,85.52128821,2,2
101,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0002.jpg,0,hi,cntrl,0,hp,0,961,27,70,1.014761071,0.369931835,1,0.76391097,0.725199705,36.51522852,38.07886553,15.29705854,5.606673048,5,33,33.92479799,82.50084268,129.044,0.931652933,0,0,0,0,0,27.53694069,70.05931322,1,1
101,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0002.jpg,0,hi,cntrl,0,hp,0,1992,161,75,1.013968706,0.433421829,1,0.722786647,0.577359041,53.2423378,54.62600114,22.82542442,8.028936337,7.071067812,48.7903679,47.98152449,39.08202796,208.222,0.92030492,0,0,0,0,0,161.4678715,75.1124498,2,2
102,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0003.jpg,0,hi,cntrl,0,hp,0,3012,160,68,1.029009959,0.606031149,1,0.771516393,0.876476561,69.45719425,69.52697318,26.83281573,10.17794399,9,54.07914428,55.24909405,-55.20560174,207.808,0.973654437,0,0,0,0,0,160.7058433,64.76593626,1,1
102,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0003.jpg,0,hi,cntrl,0,hp,0,1539,25,81,1.025096323,0.547063181,1,0.72731569,0.856636153,48.58321368,48.25971405,19.41648784,7.292490291,6.403124237,39.94750654,40.6685864,-51.9438221,150.254,0.95560385,0,0,0,0,0,26.0545809,79.01234568,2,2
103,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0004.jpg,0,hi,cntrl,0,hp,0,2568,164,73,1.007868328,0.406250592,1,0.777239709,0.9035937,59.88088342,60.40695324,27,9.627283629,8.544003745,54.44722215,54.71685823,31.57307739,188.98,0.973833902,0,0,0,0,0,165.0790498,73.04672897,1,1
103,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0004.jpg,0,hi,cntrl,0,hp,0,1380,31,81,1.026982886,0.455065298,1,0.696969697,0.780258538,44.85337771,44.72135955,18.35755975,6.691670202,6,38.67868565,39.94005215,33.16511947,149.082,0.943912449,0,0,0,0,0,32.85869565,80.59855072,2,2
104,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0005.jpg,0,hi,cntrl,0,hp,0,1074,27,66,1.033308174,0.248298693,1,0.724696356,0.436653433,38.18413752,39.39543121,16.1245155,5.520850414,5,35.59425262,36.98834468,4.163779339,175.808,0.913653764,0,0,0,0,0,29.1443203,66.4320298,1,1
104,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-hp_0005.jpg,0,hi,cntrl,0,hp,0,2259,161,73,1.027759782,0.543134056,1,0.765762712,0.767465972,58.84115757,58.94064811,22.47220505,8.364921605,7.615773106,49,49.40574229,84.63075108,192.324,0.950157729,0,0,0,0,0,159.4457725,70.96015936,2,2
105,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0000.jpg,0,hi,cntrl,0,none,0,1159,99,84,1.014640673,0.528433217,1,0.782051282,0.827087494,41.71429646,41.88078318,17.49285568,6.465977235,5.830951895,34.64823228,35.41438955,39.00008833,132.7,0.96222499,0,0,0,0,0,99.0267472,83.67644521,1,1
106,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0001.jpg,0,hi,cntrl,0,none,0,1673,121,83,1.011197771,0.417099299,1,0.774537037,0.895940138,48.54947265,48.27007354,21.40093456,7.77106182,7,43.82693236,44.12471847,-10.82776345,153.184,0.967052023,0,0,0,0,0,119.5780036,82.62641961,1,1
107,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0002.jpg,0,hi,cntrl,0,none,0,1288,108,89,1.049224985,0.660531611,1,0.748837209,0.834278005,46.90129063,47.63402146,17.11724277,6.542803453,5.830951895,35.35533906,35.21340627,35.22940212,139.286,0.955135336,0,0,0,0,0,106.3718944,88.83540373,1,1
108,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0003.jpg,0,hi,cntrl,0,none,0,1132,96,84,1.026289973,0.57017206,1,0.806267806,0.830138309,42.02572896,42.52058325,16.76305461,6.278292684,5.656854249,34.29778318,34.52519968,30.60272677,130.904,0.956889265,0,0,0,0,0,96.2155477,83.71378092,1,1
109,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0004.jpg,0,hi,cntrl,0,none,0,1252,91,77,1.011472988,0.402532135,1,0.782989368,0.790085312,41.88139555,42.63801121,18.35755975,6.601934062,5.830951895,38,38.33847473,33.44322562,141.114,0.957186544,0,0,0,0,0,91.66773163,78.34904153,1,1
110,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-none_0005.jpg,0,hi,cntrl,0,none,0,1310,88,62,1.026692825,0.574894717,1,0.786786787,0.87343111,45.28345656,44.92215489,18,6.778080576,6,36,37.05216455,0.924581173,137.286,0.959355547,0,0,0,0,0,88.09541985,60.71450382,1,1
111,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0000.jpg,0,hi,cntrl,0,p1,0,1238,26,65,1.0147761,0.405767187,1,0.774233896,0.875712279,41.74461893,41.76122604,18,6.61960597,6,37.10795063,38.15359951,68.74286898,133.286,0.955615592,0,0,0,0,0,24.88852989,65.66558966,1,4
111,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0000.jpg,0,hi,cntrl,0,p1,0,21705,139,60,1.049671834,0.521218394,1,0.89203518,0.784244405,182.8597593,210.793738,85.79627032,41.93276969,42.19004622,153,156.0567853,45.00599432,589.738,0.992115187,0,0,0,0,0,132.7061967,71.66302695,2,5
112,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0001.jpg,0,hi,cntrl,0,p1,0,2371,21,60,1.268955775,0.856412468,1,0.653888582,0.646135511,77.69545944,74.95331881,18.24828759,7.502671225,7,39.5853589,40.11356341,71.6765471,214.738,0.913504142,0,0,0,0,0,25.58076761,67.13369886,1,1
112,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0001.jpg,0,hi,cntrl,0,p1,0,24468,160,153,1.056761436,0.4734446,1,0.907903525,0.761270423,192.174142,227.2289594,88.68483523,43.08048764,44.14748011,153,169.2715191,33.02622733,635.528,0.980543811,0,0,0,0,0,124.1789276,73.69290502,2,1
113,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0002.jpg,0,hi,cntrl,0,p1,0,1148,22,77,1.030407743,0.594702604,1,0.759259259,0.866315568,42.771886,42.80186912,17.08800749,6.358880019,5.830951895,34.7450666,34.38627714,-19.54558769,129.044,0.959064327,0,0,0,0,0,23.8554007,77.00261324,1,4
113,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0002.jpg,0,hi,cntrl,0,p1,0,20913,146,65,1.031823172,0.367603816,1,0.923800689,0.795302303,171.3243465,194.9051051,86.37129153,37.49887265,37,146,159.3286426,78.94671679,574.84,0.985184313,0,0,0,0,0,135.5165686,74.91498111,2,3
114,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0003.jpg,0,hi,cntrl,0,p1,0,1120,28,75,1.068618333,0.682424108,1,0.717948718,0.82390419,44.56502981,44.94441011,15.13274595,5.943241425,5.385164807,32.29525602,32.57509616,45.39653327,130.7,0.940781184,0,0,0,0,0,27.22678571,76.15,1,3
114,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0003.jpg,0,hi,cntrl,0,p1,0,22080,128,75,1.034861687,0.142540707,1,0.943267259,0.792051358,171.1072215,200.5617112,75.43208866,30.78470934,28.20459702,151,169.3600355,-79.00735925,591.872,0.98714653,0,0,0,0,0,130.4134511,75.59225543,2,2
115,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0004.jpg,0,hi,cntrl,0,p1,0,803,17,64,1.046721868,0.514428079,1,0.740092166,0.741423888,35.13337981,38.01315562,13.34166406,4.959790818,4.472135955,30,30.12805114,57.23015415,116.662,0.926182238,0,0,0,0,0,17.73474471,67.01369863,1,3
115,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0004.jpg,0,hi,cntrl,0,p1,0,26086,134,76,1.042075954,0.459575534,1,0.941053391,0.796500626,196.326332,221.4158983,102,50.02370096,52.15361924,153,174.3650109,-5.896416045,641.528,0.988836451,0,0,0,0,0,119.6443303,77.16368934,2,4
116,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0005.jpg,0,hi,cntrl,0,p1,0,867,18,86,1.025739645,0.564354281,1,0.712993421,0.889065422,36.70996369,37.65634077,15.23154621,5.589029959,5,30.52674816,30.3052756,-84.21570038,110.7,0.953271028,0,0,0,0,0,17.93886967,85.48788927,1,1
116,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-p1_0005.jpg,0,hi,cntrl,0,p1,0,22757,204,126,1.02954111,0.252394927,1,0.935270426,0.826409109,175.192587,200.1224625,123,52.21758914,51.4781507,153,169.5206057,41.60349402,588.254,0.993495154,0,0,0,0,0,130.2193171,75.63092675,2,0
117,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0000.jpg,0,hi,cntrl,0,s,0,8386,151,59,1.015443451,0.533131404,1,0.788157895,0.886658072,112.2417113,113.1591799,47,17.0193121,15,94,94.96012998,89.76231451,344.75,0.981967213,0,0,0,0,0,152.2864298,56.55103744,1,1
117,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0000.jpg,0,hi,cntrl,0,s,0,1462,22,82,1.06043648,0.679337432,1,0.769473684,0.689063643,50.63715574,49.64876635,17.80449381,6.675950157,6,37,37.15886333,-85.83167348,163.286,0.944444444,0,0,0,0,0,21.76675787,84.00889193,2,2
118,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0001.jpg,0,hi,cntrl,0,s,0,2033,21,108,1.09814421,0.747898548,1,0.752962963,0.782403776,62.77144986,61.13100686,19.31320792,7.856138349,7.071067812,40.78292607,41.66850744,83.32408879,180.7,0.945801349,0,0,0,0,0,22.93457944,116.96606,1,1
118,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0001.jpg,0,hi,cntrl,0,s,0,10728,141,58,1.024612325,0.47918367,1,0.721986675,0.799446131,125.5270316,127.9062156,48.87739764,18.07327958,16.15549442,109.44986,110.1769149,76.63928208,410.648,0.966138329,0,0,0,0,0,141.808352,62.87201715,2,0
119,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0002.jpg,0,hi,cntrl,0,s,0,9207,149,57,1.006467626,0.339664356,1,0.775522237,0.665263063,111.7144996,117.6520293,48.27007354,17.4513802,15.62049935,105,105.0727058,75.80415906,417.03,0.95891267,0,0,0,0,0,144.6260454,54.44227218,1,1
119,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0002.jpg,0,hi,cntrl,0,s,0,1574,23,107,1.027571331,0.561694025,1,0.728703704,0.833883673,49.42677578,48.37354649,18.43908891,7.217178698,6.403124237,40.48270224,40.89299798,58.09458699,154.012,0.947051745,0,0,0,0,0,25.74841169,109.7045743,2,2
120,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0003.jpg,0,hi,cntrl,0,s,0,7930,154,55,1.003577639,0.316572776,1,0.778061224,0.877326795,103.1225754,103.1746093,47.16990566,16.6847819,14.76482306,96.7045391,97.81879831,81.37502721,337.024,0.978348035,0,0,0,0,0,153.1622951,56.28070618,1,1
120,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0003.jpg,0,hi,cntrl,0,s,0,1197,33,116,1.027048114,0.525279212,1,0.77027027,0.860470501,42.60762334,43.829214,17.4642492,6.516591501,5.830951895,36,36.25610204,69.01408954,132.216,0.967663703,0,0,0,0,0,33.12698413,115.1896408,2,2
121,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0004.jpg,0,hi,cntrl,0,s,0,7932,152,55,1.002855048,0.339143448,1,0.78550208,0.899684478,103.5024018,104.8618138,47.80167361,16.77679073,14.86606875,97.44489365,97.36829789,18.42597551,332.852,0.98302144,0,0,0,0,0,152.8651034,55.14851236,1,1
121,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0004.jpg,0,hi,cntrl,0,s,0,1358,25,109,1.006746364,0.374499404,1,0.751937984,0.838034094,43.25687045,43.93176527,19.6468827,7.012597541,6.08276253,39.23994884,40.10894492,-51.51887782,142.7,0.956001408,0,0,0,0,0,25.28497791,109.0706922,2,2
122,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0005.jpg,0,hi,cntrl,0,s,0,8641,146,52,1.00263234,0.269870063,1,0.798982894,0.890502922,106.8241264,108.9770618,50,17.54227448,15.5241747,102,102.860604,-68.61330281,349.196,0.982099221,0,0,0,0,0,146.0589052,51.64448559,1,1
122,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_hi-s_0005.jpg,0,hi,cntrl,0,s,0,1862,28,97,1.05529019,0.644707221,1,0.738888889,0.823160844,56.16318029,55.32630477,20.51828453,7.666874181,7,44,42.93279692,-86.01414848,168.598,0.947823874,0,0,0,0,0,27.64500537,100.9747583,2,2
